"deviceid"|"latitude"|"longitude"|"speed"|"satellite"|"lock"|"trktime"
"594"|"10.93952"|"106.54317"|"0"|"7"|"1"|"2012-11-12 05:43:22"
"594"|"10.93953"|"106.54318"|"0"|"6"|"1"|"2012-11-12 05:43:52"
"594"|"10.93954"|"106.54318"|"0"|"7"|"1"|"2012-11-12 05:44:22"
"594"|"10.93954"|"106.54324"|"1"|"7"|"1"|"2012-11-12 05:44:52"
"594"|"10.93959"|"106.54307"|"3"|"7"|"1"|"2012-11-12 05:45:22"
"594"|"10.93972"|"106.5426"|"4"|"7"|"1"|"2012-11-12 05:45:52"
"594"|"10.9399"|"106.54229"|"2"|"7"|"1"|"2012-11-12 05:46:22"
"594"|"10.94012"|"106.54185"|"3"|"7"|"1"|"2012-11-12 05:46:52"
"594"|"10.9394"|"106.54124"|"13"|"7"|"1"|"2012-11-12 05:47:22"
"594"|"10.93925"|"106.54111"|"1"|"7"|"1"|"2012-11-12 05:47:52"
"594"|"10.93927"|"106.54109"|"0"|"7"|"1"|"2012-11-12 05:48:22"
"594"|"10.93925"|"106.54111"|"0"|"7"|"1"|"2012-11-12 05:48:52"
"594"|"10.93924"|"106.54112"|"0"|"7"|"1"|"2012-11-12 05:49:22"
"594"|"10.93923"|"106.54112"|"0"|"7"|"1"|"2012-11-12 05:49:52"
"594"|"10.93922"|"106.54112"|"0"|"7"|"1"|"2012-11-12 05:50:22"
"594"|"10.9398"|"106.53941"|"30"|"7"|"1"|"2012-11-12 05:50:52"
"594"|"10.9413"|"106.53628"|"48"|"7"|"1"|"2012-11-12 05:51:22"
"594"|"10.94366"|"106.53137"|"72"|"7"|"1"|"2012-11-12 05:51:52"
"594"|"10.94577"|"106.52707"|"62"|"7"|"1"|"2012-11-12 05:52:22"
"594"|"10.94745"|"106.52399"|"45"|"7"|"1"|"2012-11-12 05:52:52"
"594"|"10.94928"|"106.52129"|"46"|"7"|"1"|"2012-11-12 05:53:22"
"594"|"10.95149"|"106.51804"|"52"|"7"|"1"|"2012-11-12 05:53:52"
"594"|"10.95368"|"106.5148"|"43"|"7"|"1"|"2012-11-12 05:54:22"
"594"|"10.95571"|"106.51185"|"53"|"7"|"1"|"2012-11-12 05:54:52"
"594"|"10.95835"|"106.50705"|"72"|"7"|"1"|"2012-11-12 05:55:22"
"594"|"10.96095"|"106.502"|"76"|"7"|"1"|"2012-11-12 05:55:52"
"594"|"10.96373"|"106.49729"|"66"|"7"|"1"|"2012-11-12 05:56:22"
"594"|"10.96528"|"106.49412"|"47"|"7"|"1"|"2012-11-12 05:56:52"
"594"|"10.96729"|"106.48903"|"75"|"7"|"1"|"2012-11-12 05:57:22"
"594"|"10.96943"|"106.48421"|"70"|"7"|"1"|"2012-11-12 05:57:52"
"594"|"10.97115"|"106.48191"|"22"|"7"|"1"|"2012-11-12 05:58:22"
"594"|"10.9716"|"106.48233"|"6"|"7"|"1"|"2012-11-12 05:58:52"
"594"|"10.97161"|"106.48233"|"0"|"7"|"1"|"2012-11-12 05:59:22"
"594"|"10.97168"|"106.48242"|"0"|"7"|"1"|"2012-11-12 05:59:52"
"594"|"10.97175"|"106.48238"|"0"|"7"|"1"|"2012-11-12 06:00:22"
"594"|"10.97176"|"106.48235"|"0"|"7"|"1"|"2012-11-12 06:00:52"
"594"|"10.97242"|"106.48234"|"15"|"7"|"1"|"2012-11-12 06:01:22"
"594"|"10.97352"|"106.48288"|"19"|"7"|"1"|"2012-11-12 06:01:52"
"594"|"10.97263"|"106.48227"|"9"|"7"|"1"|"2012-11-12 06:02:22"
"594"|"10.97263"|"106.48227"|"0"|"6"|"0"|"2012-11-12 06:02:32"
"594"|"10.97265"|"106.48227"|"0"|"7"|"0"|"2012-11-12 06:02:52"
"594"|"10.97266"|"106.48228"|"0"|"7"|"0"|"2012-11-12 06:03:22"
"594"|"10.97265"|"106.4823"|"0"|"7"|"0"|"2012-11-12 06:03:52"
"594"|"10.9726"|"106.48243"|"0"|"7"|"0"|"2012-11-12 06:04:22"
"594"|"10.97257"|"106.48249"|"0"|"7"|"0"|"2012-11-12 06:04:52"
"594"|"10.97257"|"106.48251"|"0"|"7"|"0"|"2012-11-12 06:05:22"
"594"|"10.97256"|"106.48252"|"0"|"7"|"0"|"2012-11-12 06:05:52"
"594"|"10.97256"|"106.48253"|"0"|"7"|"0"|"2012-11-12 06:06:22"
"594"|"10.97256"|"106.48254"|"0"|"7"|"0"|"2012-11-12 06:06:52"
"594"|"10.97256"|"106.48255"|"0"|"7"|"1"|"2012-11-12 06:07:01"
"594"|"10.97256"|"106.48255"|"0"|"7"|"1"|"2012-11-12 06:07:22"
"594"|"10.97237"|"106.48228"|"1"|"7"|"1"|"2012-11-12 06:07:52"
"594"|"10.97235"|"106.48214"|"0"|"7"|"0"|"2012-11-12 06:08:18"
"594"|"10.97235"|"106.48214"|"0"|"7"|"0"|"2012-11-12 06:08:22"
"594"|"10.97233"|"106.48209"|"0"|"7"|"0"|"2012-11-12 06:08:52"
"594"|"10.97233"|"106.48207"|"0"|"7"|"0"|"2012-11-12 06:09:22"
"594"|"10.97234"|"106.48206"|"0"|"7"|"0"|"2012-11-12 06:09:52"
"594"|"10.97233"|"106.48205"|"0"|"7"|"0"|"2012-11-12 06:10:22"
"594"|"10.97233"|"106.48204"|"0"|"7"|"0"|"2012-11-12 06:10:52"
"594"|"10.97233"|"106.48204"|"0"|"7"|"0"|"2012-11-12 06:11:22"
"594"|"10.97232"|"106.48203"|"0"|"7"|"0"|"2012-11-12 06:11:52"
"594"|"10.97232"|"106.48203"|"0"|"7"|"0"|"2012-11-12 06:12:22"
"594"|"10.97232"|"106.48203"|"0"|"7"|"0"|"2012-11-12 06:12:52"
"594"|"10.97232"|"106.48203"|"0"|"7"|"0"|"2012-11-12 06:13:22"
"594"|"10.97232"|"106.48203"|"0"|"7"|"0"|"2012-11-12 06:13:52"
"594"|"10.97232"|"106.48203"|"0"|"7"|"0"|"2012-11-12 06:14:22"
"594"|"10.97232"|"106.48203"|"0"|"7"|"0"|"2012-11-12 06:14:52"
"594"|"10.97232"|"106.48203"|"0"|"7"|"0"|"2012-11-12 06:15:22"
"594"|"10.97232"|"106.48203"|"0"|"7"|"0"|"2012-11-12 06:15:52"
"594"|"10.97232"|"106.48203"|"0"|"7"|"0"|"2012-11-12 06:16:22"
"594"|"10.97232"|"106.48203"|"0"|"7"|"0"|"2012-11-12 06:16:57"
"594"|"10.97232"|"106.48202"|"0"|"7"|"0"|"2012-11-12 06:17:26"
"594"|"10.97231"|"106.48202"|"0"|"7"|"0"|"2012-11-12 06:17:55"
"594"|"10.97231"|"106.48203"|"0"|"7"|"0"|"2012-11-12 06:18:25"
"594"|"10.97231"|"106.48203"|"0"|"7"|"0"|"2012-11-12 06:18:55"
"594"|"10.97231"|"106.48204"|"0"|"7"|"0"|"2012-11-12 06:19:25"
"594"|"10.97232"|"106.48204"|"0"|"7"|"0"|"2012-11-12 06:19:55"
"594"|"10.97232"|"106.48204"|"0"|"7"|"0"|"2012-11-12 06:20:25"
"594"|"10.97232"|"106.48204"|"0"|"7"|"0"|"2012-11-12 06:20:55"
"594"|"10.97232"|"106.48204"|"0"|"7"|"0"|"2012-11-12 06:21:25"
"594"|"10.97232"|"106.48203"|"0"|"7"|"0"|"2012-11-12 06:21:55"
"594"|"10.97232"|"106.48203"|"0"|"7"|"0"|"2012-11-12 06:22:25"
"594"|"10.97233"|"106.48203"|"0"|"7"|"0"|"2012-11-12 06:22:55"
"594"|"10.97233"|"106.48203"|"0"|"7"|"0"|"2012-11-12 06:23:25"
"594"|"10.97233"|"106.48203"|"0"|"7"|"0"|"2012-11-12 06:23:55"
"594"|"10.97233"|"106.48203"|"0"|"7"|"0"|"2012-11-12 06:24:25"
"594"|"10.97232"|"106.48203"|"0"|"7"|"0"|"2012-11-12 06:24:55"
"594"|"10.97232"|"106.48203"|"0"|"7"|"0"|"2012-11-12 06:25:25"
"594"|"10.97232"|"106.48203"|"0"|"7"|"0"|"2012-11-12 06:25:55"
"594"|"10.97232"|"106.48203"|"0"|"7"|"0"|"2012-11-12 06:26:24"
"594"|"10.97232"|"106.48203"|"0"|"7"|"0"|"2012-11-12 06:26:54"
"594"|"10.97232"|"106.48203"|"0"|"7"|"0"|"2012-11-12 06:27:24"
"594"|"10.97232"|"106.48203"|"0"|"7"|"1"|"2012-11-12 06:27:46"
"594"|"10.97232"|"106.48203"|"0"|"7"|"1"|"2012-11-12 06:27:54"
"594"|"10.97232"|"106.48203"|"0"|"7"|"1"|"2012-11-12 06:28:24"
"594"|"10.97232"|"106.48203"|"0"|"7"|"1"|"2012-11-12 06:28:54"
"594"|"10.97232"|"106.48203"|"0"|"7"|"1"|"2012-11-12 06:29:24"
"594"|"10.97232"|"106.48203"|"0"|"7"|"1"|"2012-11-12 06:29:54"
"594"|"10.97232"|"106.48202"|"0"|"7"|"1"|"2012-11-12 06:30:24"
"594"|"10.97232"|"106.48203"|"0"|"7"|"1"|"2012-11-12 06:30:54"
"594"|"10.97185"|"106.48176"|"5"|"7"|"1"|"2012-11-12 06:31:24"
"594"|"10.97174"|"106.48168"|"1"|"7"|"1"|"2012-11-12 06:31:54"
"594"|"10.97074"|"106.48223"|"16"|"7"|"1"|"2012-11-12 06:32:24"
"594"|"10.96956"|"106.48377"|"24"|"7"|"1"|"2012-11-12 06:32:54"
"594"|"10.96833"|"106.48577"|"30"|"7"|"1"|"2012-11-12 06:33:24"
"594"|"10.96869"|"106.4859"|"17"|"7"|"1"|"2012-11-12 06:33:54"
"594"|"10.96969"|"106.484"|"27"|"7"|"1"|"2012-11-12 06:34:24"
"594"|"10.96976"|"106.48388"|"27"|"7"|"1"|"2012-11-12 06:34:26"
"594"|"10.97081"|"106.48223"|"26"|"7"|"1"|"2012-11-12 06:34:54"
"594"|"10.9714"|"106.48217"|"12"|"7"|"1"|"2012-11-12 06:35:24"
"594"|"10.97135"|"106.48205"|"2"|"7"|"1"|"2012-11-12 06:35:54"
"594"|"10.97135"|"106.48211"|"0"|"7"|"1"|"2012-11-12 06:36:24"
"594"|"10.97134"|"106.48213"|"0"|"7"|"1"|"2012-11-12 06:36:54"
"594"|"10.97135"|"106.48214"|"0"|"7"|"1"|"2012-11-12 06:37:24"
"594"|"10.97135"|"106.48215"|"0"|"7"|"1"|"2012-11-12 06:37:54"
"594"|"10.97134"|"106.48216"|"0"|"7"|"1"|"2012-11-12 06:38:24"
"594"|"10.97134"|"106.48216"|"0"|"7"|"1"|"2012-11-12 06:38:54"
"594"|"10.97134"|"106.48216"|"0"|"7"|"1"|"2012-11-12 06:39:24"
"594"|"10.97134"|"106.48216"|"0"|"7"|"1"|"2012-11-12 06:39:54"
"594"|"10.97134"|"106.48217"|"0"|"7"|"1"|"2012-11-12 06:40:24"
"594"|"10.97134"|"106.48217"|"0"|"7"|"1"|"2012-11-12 06:40:53"
"594"|"10.97134"|"106.48217"|"0"|"7"|"1"|"2012-11-12 06:41:23"
"594"|"10.97134"|"106.48218"|"0"|"7"|"1"|"2012-11-12 06:41:53"
"594"|"10.97134"|"106.48218"|"0"|"7"|"1"|"2012-11-12 06:42:23"
"594"|"10.97134"|"106.48218"|"0"|"7"|"1"|"2012-11-12 06:42:53"
"594"|"10.97134"|"106.48218"|"0"|"7"|"1"|"2012-11-12 06:43:23"
"594"|"10.97134"|"106.48217"|"0"|"7"|"1"|"2012-11-12 06:43:53"
"594"|"10.97134"|"106.48217"|"0"|"7"|"1"|"2012-11-12 06:44:23"
"594"|"10.97134"|"106.48217"|"0"|"7"|"1"|"2012-11-12 06:44:53"
"594"|"10.97135"|"106.48217"|"0"|"7"|"1"|"2012-11-12 06:45:23"
"594"|"10.97134"|"106.48217"|"0"|"7"|"1"|"2012-11-12 06:45:53"
"594"|"10.97135"|"106.48217"|"0"|"7"|"1"|"2012-11-12 06:46:23"
"594"|"10.97134"|"106.48217"|"0"|"7"|"1"|"2012-11-12 06:46:53"
"594"|"10.97134"|"106.48216"|"0"|"7"|"1"|"2012-11-12 06:47:23"
"594"|"10.97135"|"106.48216"|"0"|"7"|"1"|"2012-11-12 06:47:53"
"594"|"10.97135"|"106.48216"|"0"|"7"|"1"|"2012-11-12 06:48:23"
"594"|"10.97134"|"106.48216"|"0"|"7"|"1"|"2012-11-12 06:48:53"
"594"|"10.97134"|"106.48217"|"0"|"7"|"1"|"2012-11-12 06:49:23"
"594"|"10.97134"|"106.48217"|"0"|"7"|"1"|"2012-11-12 06:49:53"
"594"|"10.97134"|"106.48217"|"0"|"7"|"1"|"2012-11-12 06:50:23"
"594"|"10.97134"|"106.48216"|"0"|"7"|"1"|"2012-11-12 06:50:53"
"594"|"10.97137"|"106.48209"|"0"|"7"|"1"|"2012-11-12 06:51:23"
"594"|"10.97129"|"106.48168"|"2"|"7"|"1"|"2012-11-12 06:51:53"
"594"|"10.97071"|"106.48226"|"6"|"7"|"1"|"2012-11-12 06:52:23"
"594"|"10.96958"|"106.48382"|"27"|"7"|"1"|"2012-11-12 06:52:53"
"594"|"10.96825"|"106.48587"|"29"|"7"|"1"|"2012-11-12 06:53:23"
"594"|"10.96763"|"106.48763"|"29"|"7"|"1"|"2012-11-12 06:53:53"
"594"|"10.96669"|"106.49032"|"40"|"7"|"1"|"2012-11-12 06:54:23"
"594"|"10.96523"|"106.49406"|"51"|"7"|"1"|"2012-11-12 06:54:53"
"594"|"10.96332"|"106.49777"|"54"|"7"|"1"|"2012-11-12 06:55:23"
"594"|"10.96107"|"106.50166"|"59"|"7"|"1"|"2012-11-12 06:55:53"
"594"|"10.96048"|"106.50273"|"18"|"7"|"1"|"2012-11-12 06:56:23"
"594"|"10.95906"|"106.50553"|"42"|"7"|"1"|"2012-11-12 06:56:53"
"594"|"10.9571"|"106.50937"|"56"|"7"|"1"|"2012-11-12 06:57:23"
"594"|"10.95617"|"106.51099"|"32"|"7"|"1"|"2012-11-12 06:57:53"
"594"|"10.95431"|"106.5137"|"44"|"7"|"1"|"2012-11-12 06:58:23"
"594"|"10.95217"|"106.51682"|"52"|"7"|"1"|"2012-11-12 06:58:53"
"594"|"10.94963"|"106.52065"|"60"|"7"|"1"|"2012-11-12 06:59:23"
"594"|"10.94771"|"106.52335"|"32"|"7"|"1"|"2012-11-12 06:59:53"
"594"|"10.94767"|"106.5234"|"3"|"7"|"1"|"2012-11-12 07:00:23"
"594"|"10.94671"|"106.52498"|"29"|"7"|"1"|"2012-11-12 07:00:53"
"594"|"10.94506"|"106.52833"|"48"|"7"|"1"|"2012-11-12 07:01:23"
"594"|"10.94336"|"106.53181"|"50"|"7"|"1"|"2012-11-12 07:01:53"
"594"|"10.9417"|"106.53524"|"52"|"7"|"1"|"2012-11-12 07:02:23"
"594"|"10.94036"|"106.538"|"40"|"7"|"1"|"2012-11-12 07:02:53"
"594"|"10.93924"|"106.54033"|"26"|"7"|"1"|"2012-11-12 07:03:23"
"594"|"10.93911"|"106.54067"|"3"|"7"|"1"|"2012-11-12 07:03:53"
"594"|"10.93821"|"106.54246"|"32"|"7"|"1"|"2012-11-12 07:04:23"
"594"|"10.9368"|"106.54537"|"43"|"7"|"1"|"2012-11-12 07:04:53"
"594"|"10.93515"|"106.54878"|"48"|"7"|"1"|"2012-11-12 07:05:23"
"594"|"10.93443"|"106.54999"|"14"|"7"|"1"|"2012-11-12 07:05:53"
"594"|"10.93304"|"106.55194"|"37"|"7"|"1"|"2012-11-12 07:06:23"
"594"|"10.93092"|"106.55384"|"36"|"7"|"1"|"2012-11-12 07:06:53"
"594"|"10.92804"|"106.55613"|"46"|"7"|"1"|"2012-11-12 07:07:23"
"594"|"10.92645"|"106.5572"|"27"|"7"|"1"|"2012-11-12 07:07:53"
"594"|"10.92328"|"106.55943"|"52"|"7"|"1"|"2012-11-12 07:08:23"
"594"|"10.91925"|"106.56226"|"66"|"7"|"1"|"2012-11-12 07:08:53"
"594"|"10.91585"|"106.56461"|"55"|"7"|"1"|"2012-11-12 07:09:23"
"594"|"10.91218"|"106.56719"|"60"|"7"|"1"|"2012-11-12 07:09:53"
"594"|"10.90833"|"106.56989"|"63"|"7"|"1"|"2012-11-12 07:10:23"
"594"|"10.90442"|"106.57263"|"63"|"7"|"1"|"2012-11-12 07:10:53"
"594"|"10.90097"|"106.57502"|"55"|"7"|"1"|"2012-11-12 07:11:23"
"594"|"10.90024"|"106.57552"|"17"|"7"|"1"|"2012-11-12 07:11:53"
"594"|"10.8992"|"106.57625"|"14"|"7"|"1"|"2012-11-12 07:12:23"
"594"|"10.89647"|"106.57818"|"43"|"7"|"1"|"2012-11-12 07:12:53"
"594"|"10.89364"|"106.58017"|"46"|"7"|"1"|"2012-11-12 07:13:23"
"594"|"10.89276"|"106.58072"|"11"|"7"|"1"|"2012-11-12 07:13:53"
"594"|"10.89226"|"106.58107"|"4"|"7"|"1"|"2012-11-12 07:14:23"
"594"|"10.89142"|"106.58172"|"23"|"7"|"1"|"2012-11-12 07:14:53"
"594"|"10.8882"|"106.58397"|"49"|"7"|"1"|"2012-11-12 07:15:23"
"594"|"10.88518"|"106.58609"|"48"|"7"|"1"|"2012-11-12 07:15:53"
"594"|"10.88335"|"106.58729"|"22"|"7"|"1"|"2012-11-12 07:16:23"
"594"|"10.88262"|"106.58785"|"21"|"7"|"1"|"2012-11-12 07:16:53"
"594"|"10.87938"|"106.59014"|"51"|"7"|"1"|"2012-11-12 07:17:23"
"594"|"10.87815"|"106.59102"|"8"|"7"|"1"|"2012-11-12 07:17:53"
"594"|"10.87735"|"106.59159"|"20"|"7"|"1"|"2012-11-12 07:18:23"
"594"|"10.87489"|"106.59335"|"39"|"7"|"1"|"2012-11-12 07:18:53"
"594"|"10.87223"|"106.59521"|"44"|"7"|"1"|"2012-11-12 07:19:23"
"594"|"10.87004"|"106.59675"|"29"|"7"|"1"|"2012-11-12 07:19:59"
"594"|"10.86981"|"106.59686"|"7"|"7"|"1"|"2012-11-12 07:20:26"
"594"|"10.86752"|"106.59856"|"41"|"7"|"1"|"2012-11-12 07:20:56"
"594"|"10.86374"|"106.60125"|"62"|"7"|"1"|"2012-11-12 07:21:26"
"594"|"10.86142"|"106.60288"|"37"|"7"|"1"|"2012-11-12 07:21:56"
"594"|"10.8602"|"106.60372"|"19"|"7"|"1"|"2012-11-12 07:22:25"
"594"|"10.8577"|"106.60555"|"44"|"7"|"1"|"2012-11-12 07:22:55"
"594"|"10.85562"|"106.60695"|"29"|"7"|"1"|"2012-11-12 07:23:26"
"594"|"10.85444"|"106.6077"|"25"|"7"|"1"|"2012-11-12 07:23:57"
"594"|"10.85136"|"106.60968"|"47"|"7"|"1"|"2012-11-12 07:24:28"
"594"|"10.84775"|"106.61203"|"55"|"7"|"1"|"2012-11-12 07:24:59"
"594"|"10.84606"|"106.61311"|"28"|"7"|"1"|"2012-11-12 07:25:30"
"594"|"10.84502"|"106.61368"|"9"|"7"|"1"|"2012-11-12 07:26:01"
"594"|"10.84428"|"106.61424"|"16"|"7"|"1"|"2012-11-12 07:26:32"
"594"|"10.84297"|"106.61497"|"15"|"7"|"1"|"2012-11-12 07:27:03"
"594"|"10.84222"|"106.61544"|"12"|"7"|"1"|"2012-11-12 07:27:34"
"594"|"10.83971"|"106.61702"|"43"|"7"|"1"|"2012-11-12 07:28:05"
"594"|"10.83606"|"106.61944"|"56"|"7"|"1"|"2012-11-12 07:28:36"
"594"|"10.83417"|"106.62062"|"22"|"7"|"1"|"2012-11-12 07:29:07"
"594"|"10.83417"|"106.62062"|"22"|"7"|"1"|"2012-11-12 07:29:07"
"594"|"10.8315"|"106.6223"|"41"|"7"|"1"|"2012-11-12 07:29:38"
"594"|"10.82819"|"106.62446"|"51"|"7"|"1"|"2012-11-12 07:30:09"
"594"|"10.82709"|"106.6253"|"20"|"7"|"1"|"2012-11-12 07:30:40"
"594"|"10.82505"|"106.62745"|"39"|"7"|"1"|"2012-11-12 07:31:11"
"594"|"10.8228"|"106.62971"|"38"|"7"|"1"|"2012-11-12 07:31:42"
"594"|"10.8224"|"106.62991"|"29"|"7"|"1"|"2012-11-12 07:31:49"
"594"|"10.8216"|"106.63019"|"18"|"7"|"1"|"2012-11-12 07:32:19"
"594"|"10.82099"|"106.63042"|"2"|"7"|"1"|"2012-11-12 07:32:49"
"594"|"10.82009"|"106.6307"|"15"|"7"|"1"|"2012-11-12 07:33:19"
"594"|"10.81844"|"106.63117"|"27"|"7"|"1"|"2012-11-12 07:33:49"
"594"|"10.81499"|"106.63223"|"45"|"7"|"1"|"2012-11-12 07:34:19"
"594"|"10.8128"|"106.63289"|"26"|"7"|"1"|"2012-11-12 07:34:49"
"594"|"10.81091"|"106.63351"|"34"|"7"|"1"|"2012-11-12 07:35:19"
"594"|"10.80862"|"106.63407"|"30"|"7"|"1"|"2012-11-12 07:35:49"
"594"|"10.80688"|"106.63461"|"24"|"7"|"1"|"2012-11-12 07:36:19"
"594"|"10.80595"|"106.63504"|"13"|"7"|"1"|"2012-11-12 07:36:49"
"594"|"10.80513"|"106.63534"|"11"|"7"|"1"|"2012-11-12 07:37:19"
"594"|"10.80511"|"106.63535"|"1"|"7"|"1"|"2012-11-12 07:37:49"
"594"|"10.8046"|"106.63548"|"6"|"7"|"1"|"2012-11-12 07:38:19"
"594"|"10.80421"|"106.63558"|"2"|"7"|"1"|"2012-11-12 07:38:49"
"594"|"10.80421"|"106.63556"|"0"|"7"|"1"|"2012-11-12 07:39:19"
"594"|"10.80383"|"106.63568"|"5"|"7"|"1"|"2012-11-12 07:39:49"
"594"|"10.80325"|"106.63591"|"7"|"7"|"1"|"2012-11-12 07:40:19"
"594"|"10.80293"|"106.63606"|"3"|"7"|"1"|"2012-11-12 07:40:49"
"594"|"10.80237"|"106.6363"|"11"|"7"|"1"|"2012-11-12 07:41:19"
"594"|"10.80177"|"106.63673"|"10"|"7"|"1"|"2012-11-12 07:41:49"
"594"|"10.80126"|"106.63788"|"15"|"7"|"1"|"2012-11-12 07:42:19"
"594"|"10.80065"|"106.63893"|"14"|"7"|"1"|"2012-11-12 07:42:49"
"594"|"10.79969"|"106.64076"|"22"|"7"|"1"|"2012-11-12 07:43:19"
"594"|"10.79902"|"106.64181"|"11"|"7"|"1"|"2012-11-12 07:43:49"
"594"|"10.79902"|"106.64186"|"4"|"7"|"1"|"2012-11-12 07:44:19"
"594"|"10.79837"|"106.64314"|"15"|"7"|"1"|"2012-11-12 07:44:49"
"594"|"10.79829"|"106.64327"|"4"|"7"|"1"|"2012-11-12 07:45:19"
"594"|"10.79783"|"106.64418"|"12"|"7"|"1"|"2012-11-12 07:45:49"
"594"|"10.79743"|"106.6449"|"8"|"7"|"1"|"2012-11-12 07:46:19"
"594"|"10.79735"|"106.64492"|"0"|"7"|"1"|"2012-11-12 07:46:49"
"594"|"10.79732"|"106.64519"|"1"|"7"|"1"|"2012-11-12 07:47:19"
"594"|"10.79727"|"106.64526"|"1"|"7"|"1"|"2012-11-12 07:47:49"
"594"|"10.79701"|"106.64571"|"4"|"7"|"1"|"2012-11-12 07:48:19"
"594"|"10.79695"|"106.6458"|"4"|"7"|"1"|"2012-11-12 07:48:49"
"594"|"10.79648"|"106.64655"|"6"|"7"|"1"|"2012-11-12 07:49:19"
"594"|"10.7961"|"106.64745"|"13"|"7"|"1"|"2012-11-12 07:49:49"
"594"|"10.79565"|"106.6482"|"7"|"7"|"1"|"2012-11-12 07:50:19"
"594"|"10.79553"|"106.64845"|"6"|"7"|"1"|"2012-11-12 07:50:49"
"594"|"10.79493"|"106.64958"|"11"|"7"|"1"|"2012-11-12 07:51:19"
"594"|"10.79473"|"106.64999"|"4"|"7"|"1"|"2012-11-12 07:51:49"
"594"|"10.7945"|"106.65036"|"7"|"7"|"1"|"2012-11-12 07:52:19"
"594"|"10.79404"|"106.6512"|"9"|"7"|"1"|"2012-11-12 07:52:49"
"594"|"10.79359"|"106.65211"|"13"|"7"|"1"|"2012-11-12 07:53:19"
"594"|"10.793"|"106.65308"|"9"|"7"|"1"|"2012-11-12 07:53:49"
"594"|"10.79179"|"106.65271"|"13"|"7"|"1"|"2012-11-12 07:54:19"
"594"|"10.79062"|"106.65247"|"22"|"7"|"1"|"2012-11-12 07:54:49"
"594"|"10.78942"|"106.65275"|"19"|"7"|"1"|"2012-11-12 07:55:19"
"594"|"10.78833"|"106.65317"|"16"|"7"|"1"|"2012-11-12 07:55:49"
"594"|"10.78705"|"106.65354"|"12"|"7"|"1"|"2012-11-12 07:56:19"
"594"|"10.78623"|"106.65371"|"8"|"7"|"1"|"2012-11-12 07:56:49"
"594"|"10.78582"|"106.65377"|"7"|"7"|"1"|"2012-11-12 07:57:19"
"594"|"10.78429"|"106.6542"|"15"|"7"|"1"|"2012-11-12 07:57:49"
"594"|"10.78328"|"106.65452"|"16"|"7"|"1"|"2012-11-12 07:58:19"
"594"|"10.7819"|"106.65491"|"16"|"7"|"1"|"2012-11-12 07:58:49"
"594"|"10.78092"|"106.65519"|"9"|"7"|"1"|"2012-11-12 07:59:19"
"594"|"10.78052"|"106.65536"|"6"|"7"|"1"|"2012-11-12 07:59:49"
"594"|"10.77922"|"106.6556"|"15"|"7"|"1"|"2012-11-12 08:00:19"
"594"|"10.77859"|"106.65577"|"8"|"7"|"1"|"2012-11-12 08:00:49"
"594"|"10.77798"|"106.656"|"8"|"7"|"1"|"2012-11-12 08:01:19"
"594"|"10.7762"|"106.65654"|"26"|"7"|"1"|"2012-11-12 08:01:49"
"594"|"10.77412"|"106.65705"|"29"|"7"|"1"|"2012-11-12 08:02:19"
"594"|"10.77208"|"106.65765"|"27"|"7"|"1"|"2012-11-12 08:02:49"
"594"|"10.77112"|"106.65791"|"8"|"7"|"1"|"2012-11-12 08:03:19"
"594"|"10.77117"|"106.65789"|"0"|"7"|"1"|"2012-11-12 08:03:49"
"594"|"10.77096"|"106.65792"|"1"|"7"|"1"|"2012-11-12 08:04:19"
"594"|"10.77015"|"106.65819"|"12"|"7"|"1"|"2012-11-12 08:04:49"
"594"|"10.76961"|"106.65834"|"8"|"7"|"1"|"2012-11-12 08:05:19"
"594"|"10.767"|"106.65909"|"34"|"7"|"1"|"2012-11-12 08:05:49"
"594"|"10.76548"|"106.6595"|"17"|"7"|"1"|"2012-11-12 08:06:19"
"594"|"10.76402"|"106.65994"|"8"|"7"|"1"|"2012-11-12 08:06:49"
"594"|"10.76398"|"106.65992"|"0"|"7"|"1"|"2012-11-12 08:07:19"
"594"|"10.76372"|"106.66001"|"6"|"7"|"1"|"2012-11-12 08:07:49"
"594"|"10.76194"|"106.66055"|"20"|"7"|"1"|"2012-11-12 08:08:19"
"594"|"10.7612"|"106.66079"|"9"|"7"|"1"|"2012-11-12 08:08:49"
"594"|"10.75924"|"106.66139"|"20"|"7"|"1"|"2012-11-12 08:09:19"
"594"|"10.75874"|"106.66142"|"5"|"7"|"1"|"2012-11-12 08:09:49"
"594"|"10.75853"|"106.66146"|"3"|"7"|"1"|"2012-11-12 08:10:19"
"594"|"10.75823"|"106.66006"|"14"|"7"|"1"|"2012-11-12 08:10:49"
"594"|"10.75817"|"106.65992"|"2"|"7"|"1"|"2012-11-12 08:11:19"
"594"|"10.75784"|"106.65874"|"12"|"7"|"1"|"2012-11-12 08:11:49"
"594"|"10.7576"|"106.65733"|"20"|"7"|"1"|"2012-11-12 08:12:19"
"594"|"10.75726"|"106.65586"|"19"|"5"|"1"|"2012-11-12 08:12:49"
"594"|"10.75696"|"106.65421"|"14"|"7"|"1"|"2012-11-12 08:13:19"
"594"|"10.75532"|"106.65379"|"28"|"7"|"1"|"2012-11-12 08:13:49"
"594"|"10.75372"|"106.65377"|"17"|"7"|"1"|"2012-11-12 08:14:19"
"594"|"10.75267"|"106.65359"|"12"|"7"|"1"|"2012-11-12 08:14:49"
